WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3010,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3010_28_171012,board=QC_Reference_Phone,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
78:11:dc:1a:cf:d0,TamiRacheli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 14:39:18,8,-86,32.10341216,35.20856155,688,4.550999641418457,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-11-01 14:39:18,1,-84,32.10341216,35.20856155,688,4.550999641418457,WIFI
ec:8c:a2:08:78:38,Ariel_University,[ESS],2017-11-01 14:39:18,1,-85,32.10341216,35.20856155,688,4.550999641418457,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-11-01 14:39:18,11,-85,32.10341216,35.20856155,688,4.550999641418457,WIFI
c4:12:f5:85:12:7d,Si_2.4G,[WPA2-PSK-CCMP][ESS],2017-11-01 14:39:27,5,-89,32.10339932,35.20866939,684,6.067999839782715,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-01 14:39:29,9,-84,32.10339772,35.20870846,686,4.550999641418457,WIFI
1c:b9:c4:16:d2:8c,Ariel_University,[ESS],2017-11-01 14:39:29,44,-86,32.10339772,35.20870846,686,4.550999641418457,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-11-01 14:39:41,48,-82,32.10339055,35.20881988,688,6.067999839782715,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-11-01 14:39:41,11,-80,32.10339055,35.20881988,688,6.067999839782715,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-11-01 14:39:48,1,-68,32.10342745,35.20890105,691,4.550999641418457,WIFI
ec:8c:a2:88:78:c7,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:39:48,40,-86,32.10342745,35.20890105,691,4.550999641418457,WIFI
ec:8c:a2:08:78:cc,Ariel_University,[ESS],2017-11-01 14:39:48,40,-85,32.10342745,35.20890105,691,4.550999641418457,WIFI
1c:b9:c4:12:7c:cc,Ariel_University,[ESS],2017-11-01 14:39:48,36,-88,32.10342745,35.20890105,691,4.550999641418457,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-01 14:39:48,40,-88,32.10342745,35.20890105,691,4.550999641418457,WIFI
ec:8c:a2:08:78:cc,Ariel_University,[ESS],2017-11-01 14:39:55,40,-79,32.10348847,35.20900122,691,4.550999641418457,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-01 14:39:55,40,-74,32.10348847,35.20900122,691,4.550999641418457,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-01 14:40:08,40,-69,32.10363798,35.20912902,693,6.067999839782715,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-11-01 14:40:08,1,-78,32.10363798,35.20912902,693,6.067999839782715,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-11-01 14:40:26,1,-57,32.10386624,35.209321,691,6.067999839782715,WIFI
1c:b9:c4:96:28:e7,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:40:26,40,-82,32.10386624,35.209321,691,6.067999839782715,WIFI
8c:0c:90:ae:16:83,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:40:26,1,-84,32.10386624,35.209321,691,6.067999839782715,WIFI
8c:0c:90:6e:16:88,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:40:26,1,-84,32.10386624,35.209321,691,6.067999839782715,WIFI
1c:b9:c4:16:cc:dc,Ariel_University,[ESS],2017-11-01 14:40:26,36,-77,32.10386624,35.209321,691,6.067999839782715,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-11-01 14:40:26,11,-78,32.10386624,35.209321,691,6.067999839782715,WIFI
1c:b9:c4:16:1d:7c,Ariel_University,[ESS],2017-11-01 14:40:26,52,-88,32.10386624,35.209321,691,6.067999839782715,WIFI
8c:0c:90:2e:16:88,Ariel_University,[ESS],2017-11-01 14:40:26,1,-83,32.10386624,35.209321,691,6.067999839782715,WIFI
ec:8c:a2:26:b0:e8,Ariel_University,[ESS],2017-11-01 14:40:26,1,-84,32.10386624,35.209321,691,6.067999839782715,WIFI
1c:b9:c4:16:12:e8,Ariel_University,[ESS],2017-11-01 14:40:26,11,-89,32.10386624,35.209321,691,6.067999839782715,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-11-01 14:40:33,11,-57,32.10395278,35.20938622,694,6.067999839782715,WIFI
ec:8c:a2:26:b0:e8,Ariel_University,[ESS],2017-11-01 14:40:33,1,-71,32.10395278,35.20938622,694,6.067999839782715,WIFI
30:e1:71:0d:e0:65,DIRECT-64-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 14:40:33,6,-81,32.10395278,35.20938622,694,6.067999839782715,WIFI
60:e3:27:a7:7c:14,Pele Shetah,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 14:40:33,1,-93,32.10395278,35.20938622,694,6.067999839782715,WIFI
1c:b9:c4:16:cc:d8,Ariel_University,[ESS],2017-11-01 14:40:33,1,-72,32.10395278,35.20938622,694,6.067999839782715,WIFI
1c:b9:c4:16:1d:78,Ariel_University,[ESS],2017-11-01 14:40:33,11,-87,32.10395278,35.20938622,694,6.067999839782715,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-11-01 14:40:33,5,-85,32.10395278,35.20938622,694,6.067999839782715,WIFI
54:e6:fc:b5:1f:98,TP-LINK_B51F98,[WPS][ESS],2017-11-01 14:40:33,1,-93,32.10395278,35.20938622,694,6.067999839782715,WIFI
a0:8c:fd:8c:79:6f,DIRECT-6E-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 14:40:44,6,-82,32.10410761,35.20944712,696,4.550999641418457,WIFI
c4:12:f5:85:27:b8,Neuropplied,[WPA2-PSK-CCMP][ESS],2017-11-01 14:40:44,11,-84,32.10410761,35.20944712,696,4.550999641418457,WIFI
1c:b9:c4:15:23:5c,Ariel_University,[ESS],2017-11-01 14:40:44,36,-88,32.10410761,35.20944712,696,4.550999641418457,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-11-01 14:40:44,11,-89,32.10410761,35.20944712,696,4.550999641418457,WIFI
42503_6701_4464097,Rami Levy,HSPA;il,2017-11-01 14:40:44,0,-93,32.10410761,35.20944712,696,4.550999641418457,GSM
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],2017-11-01 14:40:55,1,-81,32.10420622,35.20960651,694,4.550999641418457,WIFI
90:8d:78:53:fe:d8,GIFTWIZARD,[WPA2-PSK-CCMP][ESS],2017-11-01 14:40:55,10,-89,32.10420622,35.20960651,694,4.550999641418457,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-11-01 14:40:55,1,-79,32.10420622,35.20960651,694,4.550999641418457,WIFI
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,[ESS],2017-11-01 14:40:55,6,-87,32.10420622,35.20960651,694,4.550999641418457,WIFI
00:27:22:f3:bb:2b,,[ESS],2017-11-01 14:41:06,6,-78,32.10416747,35.20973282,691,6.067999839782715,WIFI
1c:b9:c4:14:62:48,Ariel_University,[ESS],2017-11-01 14:41:06,11,-90,32.10416747,35.20973282,691,6.067999839782715,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],2017-11-01 14:41:11,1,-75,32.10413372,35.2097742,692,4.550999641418457,WIFI
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-11-01 14:41:11,9,-79,32.10413372,35.2097742,692,4.550999641418457,WIFI
8c:0c:90:6f:cb:e8,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:41:11,1,-75,32.10413372,35.2097742,692,4.550999641418457,WIFI
f8:e9:03:12:ef:3c,ShapeDo-5GHz,[WPA2-PSK-CCMP][ESS],2017-11-01 14:41:11,48,-90,32.10413372,35.2097742,692,4.550999641418457,WIFI
30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 14:41:11,6,-89,32.10413372,35.2097742,692,4.550999641418457,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-11-01 14:41:11,6,-82,32.10413372,35.2097742,692,4.550999641418457,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],2017-11-01 14:41:25,1,-55,32.10413211,35.20984477,697,12.13599967956543,WIFI
8c:0c:90:6f:cb:e8,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:41:25,1,-67,32.10413211,35.20984477,697,12.13599967956543,WIFI
fc:75:16:53:0e:93,ArtSim,[WPA-PSK-CCMP][ESS],2017-11-01 14:41:25,6,-88,32.10413211,35.20984477,697,12.13599967956543,WIFI
1c:b9:c4:15:34:bc,Ariel_University,[ESS],2017-11-01 14:41:25,36,-90,32.10413211,35.20984477,697,12.13599967956543,WIFI
24:79:2a:2b:07:b8,Ariel_University,[ESS],2017-11-01 14:41:25,11,-86,32.10413211,35.20984477,697,12.13599967956543,WIFI
90:8d:78:53:fe:d8,GIFTWIZARD,[WPA2-PSK-CCMP][ESS],2017-11-01 14:42:00,10,-82,32.10436022,35.21027663,694,18.203998565673828,WIFI
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-11-01 14:42:00,9,-72,32.10436022,35.21027663,694,18.203998565673828,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-11-01 14:42:00,6,-75,32.10436022,35.21027663,694,18.203998565673828,WIFI
e0:10:7f:1a:b3:78,Ariel_University,[ESS],2017-11-01 14:42:00,1,-57,32.10436022,35.21027663,694,18.203998565673828,WIFI
c8:be:19:09:6f:11,CliClap,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 14:42:00,6,-68,32.10436022,35.21027663,694,18.203998565673828,WIFI
90:8d:78:53:fe:d7,GIFTWIZARD_5G,[WPA2-PSK-CCMP][ESS],2017-11-01 14:42:00,60,-81,32.10436022,35.21027663,694,18.203998565673828,WIFI
90:8d:78:54:6b:4d,Salomon,[WPA2-PSK-CCMP][ESS],2017-11-01 14:42:00,1,-77,32.10436022,35.21027663,694,18.203998565673828,WIFI
90:8d:78:54:6b:4c,Yotta Green_5G,[WPA2-PSK-CCMP][ESS],2017-11-01 14:42:00,60,-85,32.10436022,35.21027663,694,18.203998565673828,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-11-01 14:42:00,1,-69,32.10436022,35.21027663,694,18.203998565673828,WIFI
8c:0c:90:2f:36:58,Ariel_University,[ESS],2017-11-01 14:42:00,1,-78,32.10436022,35.21027663,694,18.203998565673828,WIFI
00:11:6b:11:7e:0c,yosh,[ESS],2017-11-01 14:42:00,1,-80,32.10436022,35.21027663,694,18.203998565673828,WIFI
24:79:2a:2c:61:68,Ariel_University,[ESS],2017-11-01 14:42:31,6,-84,32.10415975,35.21065312,699,7.585000038146973,WIFI
24:79:2a:2b:24:98,Ariel_University,[ESS],2017-11-01 14:42:31,1,-81,32.10415975,35.21065312,699,7.585000038146973,WIFI
24:79:2a:2c:61:6c,Ariel_University,[ESS],2017-11-01 14:42:31,36,-90,32.10415975,35.21065312,699,7.585000038146973,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-01 14:42:31,11,-82,32.10415975,35.21065312,699,7.585000038146973,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-11-01 14:42:31,6,-73,32.10415975,35.21065312,699,7.585000038146973,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-01 14:42:31,6,-86,32.10415975,35.21065312,699,7.585000038146973,WIFI
42503_6701_4464102,Rami Levy,HSPA;il,2017-11-01 14:42:31,0,-67,32.10415975,35.21065312,699,7.585000038146973,GSM
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-01 14:42:33,11,-70,32.10418099,35.21069067,699,6.067999839782715,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 14:42:33,11,-89,32.10418099,35.21069067,699,6.067999839782715,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-01 14:42:43,6,-67,32.10427357,35.21083778,702,4.550999641418457,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 14:42:43,11,-83,32.10427357,35.21083778,702,4.550999641418457,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-01 14:42:43,44,-73,32.10427357,35.21083778,702,4.550999641418457,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2017-11-01 14:42:43,11,-76,32.10427357,35.21083778,702,4.550999641418457,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 14:42:43,36,-85,32.10427357,35.21083778,702,4.550999641418457,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 14:42:52,11,-76,32.10430502,35.21097799,701,4.550999641418457,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 14:42:52,1,-77,32.10430502,35.21097799,701,4.550999641418457,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-01 14:42:52,6,-84,32.10430502,35.21097799,701,4.550999641418457,WIFI
42503_6701_4464102,Rami Levy,HSPA;il,2017-11-01 14:42:52,0,-59,32.10430502,35.21097799,701,4.550999641418457,GSM
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 14:42:56,44,-87,32.10430645,35.21104495,702,4.550999641418457,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 14:42:58,1,-71,32.10431071,35.21108195,702,4.550999641418457,WIFI
1c:b9:c4:14:36:fc,Ariel_University,[ESS],2017-11-01 14:42:58,36,-84,32.10431071,35.21108195,702,4.550999641418457,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-01 14:43:03,6,-75,32.10436577,35.21114196,704,4.550999641418457,WIFI
1c:b9:c4:14:36:fc,Ariel_University,[ESS],2017-11-01 14:43:03,36,-71,32.10436577,35.21114196,704,4.550999641418457,WIFI
1c:b9:c4:94:36:f7,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:43:03,36,-69,32.10436577,35.21114196,704,4.550999641418457,WIFI
3c:1e:04:05:5f:f6,BezeqNGN_009030Hz_5G_1,[ESS],2017-11-01 14:43:03,60,-92,32.10436577,35.21114196,704,4.550999641418457,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-01 14:43:13,6,-54,32.10442224,35.21119832,704,24.27199935913086,WIFI
1c:b9:c4:14:36:fc,Ariel_University,[ESS],2017-11-01 14:43:13,36,-51,32.10442224,35.21119832,704,24.27199935913086,WIFI
1c:b9:c4:15:ed:4c,Ariel_University,[ESS],2017-11-01 14:43:13,52,-70,32.10442224,35.21119832,704,24.27199935913086,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-11-01 14:43:13,11,-78,32.10442224,35.21119832,704,24.27199935913086,WIFI
1c:b9:c4:94:36:f7,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:43:13,36,-50,32.10442224,35.21119832,704,24.27199935913086,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-01 14:43:18,44,-57,32.10445973,35.21117921,704,18.203998565673828,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-01 14:43:18,6,-43,32.10445973,35.21117921,704,18.203998565673828,WIFI
1c:b9:c4:15:ed:4c,Ariel_University,[ESS],2017-11-01 14:43:18,52,-60,32.10445973,35.21117921,704,18.203998565673828,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-11-01 14:43:18,11,-57,32.10445973,35.21117921,704,18.203998565673828,WIFI
ec:8c:a2:08:79:a8,Ariel_University,[ESS],2017-11-01 14:43:18,1,-88,32.10445973,35.21117921,704,18.203998565673828,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-01 14:43:24,6,-54,32.10442346,35.21110655,703,19.720998764038086,WIFI
1c:b9:c4:95:ed:47,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:43:24,52,-70,32.10442346,35.21110655,703,19.720998764038086,WIFI
ec:8c:a2:08:79:8c,Ariel_University,[ESS],2017-11-01 14:43:24,44,-79,32.10442346,35.21110655,703,19.720998764038086,WIFI
ec:8c:a2:08:79:88,Ariel_University,[ESS],2017-11-01 14:43:24,11,-77,32.10442346,35.21110655,703,19.720998764038086,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-01 14:43:30,6,-40,32.10440514,35.21102625,700,22.7549991607666,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-01 14:43:30,44,-42,32.10440514,35.21102625,700,22.7549991607666,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 14:43:34,36,-78,32.10441673,35.21098136,703,24.27199935913086,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2017-11-01 14:43:36,11,-70,32.10443933,35.21096472,704,24.27199935913086,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 14:43:44,1,-66,32.10447993,35.21096561,702,15.170000076293945,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:43:44,36,-73,32.10447993,35.21096561,702,15.170000076293945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 14:43:51,1,-55,32.1044243,35.2110293,702,22.7549991607666,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 14:43:51,36,-56,32.1044243,35.2110293,702,22.7549991607666,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 14:43:51,44,-70,32.1044243,35.2110293,702,22.7549991607666,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 14:43:51,36,-80,32.1044243,35.2110293,702,22.7549991607666,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 14:43:54,1,-47,32.10439012,35.21104954,702,28.822999954223633,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 14:43:54,11,-62,32.10439012,35.21104954,702,28.822999954223633,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 14:43:54,6,-77,32.10439012,35.21104954,702,28.822999954223633,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 14:43:58,36,-44,32.10438804,35.21110648,702,40.95899963378906,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 14:43:58,44,-63,32.10438804,35.21110648,702,40.95899963378906,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 14:43:58,36,-70,32.10438804,35.21110648,702,40.95899963378906,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 14:43:58,6,-72,32.10438804,35.21110648,702,40.95899963378906,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 14:44:06,11,-43,32.10438392,35.21121165,702,65.23099517822266,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 14:44:06,44,-55,32.10438392,35.21121165,702,65.23099517822266,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 14:44:06,36,-65,32.10438392,35.21121165,702,65.23099517822266,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 14:44:13,36,-56,32.10438396,35.21121109,701,71.29899597167969,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 14:44:13,6,-55,32.10438396,35.21121109,701,71.29899597167969,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 14:44:15,36,-47,32.10438397,35.21121104,701,74.33300018310547,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 14:44:15,6,-47,32.10438397,35.21121104,701,74.33300018310547,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:44:15,44,-59,32.10438397,35.21121104,701,74.33300018310547,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],2017-11-01 14:44:15,1,-78,32.10438397,35.21121104,701,74.33300018310547,WIFI
42503_6701_4464094,Rami Levy,HSPA;il,2017-11-01 14:44:15,0,-73,32.10438397,35.21121104,701,74.33300018310547,GSM
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:44:15,36,-48,32.10438397,35.21121104,701,74.33300018310547,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-64,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-61,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-65,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-48,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-46,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-59,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-90,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-48,32.104460229999965,35.209209465999955,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-64,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-61,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-65,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-48,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-46,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-59,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-90,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-48,32.10445284999997,35.20940315799996,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-63,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-49,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-46,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-59,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-90,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-48,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-63,32.10444546999997,35.20959684999996,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-63,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-49,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-46,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-59,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-90,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-48,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-63,32.104438089999974,35.209790541999965,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-63,32.10443070999998,35.20998423399997,0,15.250088691711426,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.10443070999998,35.20998423399997,0,15.250088691711426,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.10443070999998,35.20998423399997,0,15.250088691711426,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-65,32.10443070999998,35.20998423399997,0,15.250088691711426,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-50,32.10443070999998,35.20998423399997,0,15.250088691711426,WIFI
